合并列
196051597.0
110428815.0
167051920.0
126419601.0
169181842.0
193757843.0
177996439.0
110887575.0
177570457.0
167740055.0
177210011.0
124191388.0
113574557.0
115999389.0
167969436.0
113181348.0
152896164.0
170427047.0
164758187.0
155189932.0
108528303.0
196870834.0
182846130.0
110953139.0
149291699.0
156861109.0
125960887.0
144147129.0
112460474.0
192185019.0
186122940.0
168624828.0
150799034.0
193561279.0
155878076.0
160137916.0
184124098.0
168919749.0
147391174.0
195297989.0
137593544.0
152109771.0
103744209.0
139723474.0
104399571.0
113312470.0
172327640.0
186221273.0
167314138.0
141329115.0
116523740.0
118162140.0
127533789.0
157647579.0
140575457.0
163447521.0
149390052.0
147948262.0
112165608.0
160006889.0
154403562.0
145359598.0
131433199.0
163709681.0
150602485.0
143491832.0
148046584.0
146211578.0
162136827.0
193790718.0
125600514.0
108593925.0
144638726.0
142803725.0
188580624.0
105087760.0
147325714.0
143491863.0
119046939.0
136741659.0
162005787.0
100729635.0
103482150.0
178488102.0
105087785.0
197755690.0
154993449.0
159515440.0
171082546.0
183829300.0
182747957.0
110527287.0
180454200.0
176292665.0
192840507.0
119997246.0
186843967.0
169149247.0
151814975.0
164397890.0
145457987.0
196051780.0
104858437.0
146441033.0
150111049.0
162038606.0
171803475.0
184058710.0
150307674.0
144835422.0
174261091.0
170361704.0
157614954.0
150012780.0
147391343.0
103351152.0
144704369.0
128484213.0
190317431.0
171541367.0
178684796.0
186319740.0
150209409.0
179602306.0
113312642.0
123208581.0
149095302.0
134054792.0
152175496.0
195003275.0
170066832.0
186418069.0
101450646.0
121799575.0
183698330.0
195265436.0
157615007.0
160203684.0
165118887.0
157942696.0
181306281.0
116851629.0
111674286.0
113935279.0
121045934.0
168854446.0
136217523.0
175309753.0
176522173.0
105055166.0
166331329.0
181732290.0
135627715.0
102564802.0
145163206.0
142279622.0
157418440.0
165053382.0
166101959.0
123241419.0
124519374.0
166986703.0
111117264.0
121340884.0
159613909.0
184091606.0
124650455.0
122913753.0
148833246.0
165053408.0
195757025.0
123569125.0
198509541.0
101090283.0
150373355.0
196510701.0
105743343.0
107480052.0
198411252.0
145523703.0
133137399.0
146244603.0
151094268.0
132580352.0
174949377.0
140248064.0
129664002.0
109478916.0
174130184.0
114623501.0
121177101.0
106333197.0
148931600.0
199197711.0
161416207.0
123405331.0
108266515.0
197723158.0
137298968.0
181175321.0
153388056.0
156271640.0
197428254.0
168166431.0
148046880.0
190972964.0
156861476.0
105153574.0
110036007.0
164430888.0
186647594.0
188777516.0
171410476.0
121766960.0
178127921.0
154207281.0
123241524.0
176948277.0
175277114.0
127534138.0
190972987.0
110527549.0
135791678.0
117769281.0
135562309.0
142050377.0
179962955.0
175965264.0
144442448.0
185304150.0
166822998.0
152241242.0
119866458.0
127009883.0
199558235.0
108725344.0
114197602.0
143754341.0
143426663.0
156632168.0
146408553.0
123634794.0
125666412.0
187663469.0
179962990.0
148178032.0
105317489.0
183010418.0
180913266.0
188843124.0
188449907.0
115311733.0
146736242.0
150865016.0
139232374.0
102958199.0
143819899.0
155845750.0
156894333.0
158827646.0
194675845.0
104236166.0
170099847.0
102401162.0
127304846.0
190088335.0
192087183.0
165250191.0
138052754.0
103842963.0
154305683.0
153289878.0
186221719.0
181601437.0
124126366.0
187335838.0
135693472.0
122750114.0
162759846.0
162235560.0
123864234.0
166724780.0
101581997.0
141886638.0
195626156.0
187434161.0
103449781.0
136381622.0
162661558.0
191857854.0
133530816.0
196543681.0
183403719.0
137430215.0
128451783.0
112559308.0
195331277.0
123110609.0
197395666.0
173343955.0
111019220.0
123471058.0
145229014.0
121570519.0
140838105.0
117081307.0
171640027.0
135365854.0
107840735.0
151618784.0
147457251.0
149357797.0
122815718.0
133858540.0
145622254.0
133039345.0
114361586.0
102335730.0
126158068.0
146572533.0
173573366.0
143721721.0
189302011.0
176882939.0
115475709.0
125076735.0
118228224.0
163284224.0
183764229.0
181634310.0
147817734.0
146801929.0
116753674.0
175965451.0
137561355.0
127206669.0
175703310.0
170394899.0
103122197.0
133563670.0
158958871.0
164365592.0
185894170.0
162170138.0
113181980.0
144737567.0
127239455.0
195888424.0
138806572.0
143099182.0
104924464.0
177734961.0
135234867.0
132384056.0
169444664.0
190678330.0
167904570.0
172623162.0
158106942.0
166200639.0
105841983.0
174425409.0
172328258.0
114033988.0
175244617.0
144213326.0
179504464.0
190711121.0
197920080.0
160499026.0
180749653.0
160367959.0
183371096.0
128189786.0
189039963.0
155845980.0
137921890.0
152307044.0
108529001.0
124847465.0
131368299.0
103482732.0
120587634.0
166200694.0
152667522.0
166757764.0
169608581.0
110855559.0
151061896.0
177603977.0
138773898.0
164103561.0
116163981.0
181699984.0
161351057.0
180946323.0
190481811.0
120882581.0
145360279.0
144704920.0
150832536.0
102368667.0
182027676.0
132416926.0
168035743.0
198968744.0
116655530.0
102434219.0
134022572.0
196183466.0
145327534.0
114722223.0
153847210.0
160892332.0
174392755.0
181175736.0
129074620.0
195823044.0
188908999.0
164005323.0
104105424.0
129304016.0
160073168.0
170395091.0
166135249.0
181241301.0
165873109.0
101844440.0
107152856.0
181503450.0
182846938.0
114099678.0
144442849.0
193594849.0
110495203.0
124159464.0
100009448.0
123176426.0
115115499.0
182453740.0
167904746.0
170034670.0
188745199.0
124356080.0
144803313.0
141919730.0
128878063.0
194053612.0
198510069.0
194545142.0
178423287.0
105580028.0
170100220.0
199493116.0
105874944.0
167904769.0
170362369.0
122979849.0
191497737.0
171476494.0
167216662.0
145098263.0
142411288.0
172066329.0
197625370.0
175408667.0
137266716.0
124978713.0
105416224.0
107546145.0
124782115.0
173082153.0
128681513.0
132351529.0
132154928.0
192579122.0
114165309.0
101811773.0
152766020.0
138610251.0
125732431.0
153552466.0
115672661.0
142837338.0
152372829.0
146802270.0
101975652.0
115836520.0
198772329.0
154076776.0
101287531.0
103581292.0
117016173.0
183207534.0
193431148.0
154207848.0
158860912.0
185960050.0
132154996.0
107218549.0
109610614.0
129828470.0
185108093.0
108037758.0
106497665.0
107218568.0
187238024.0
112101002.0
187336329.0
120325772.0
132023946.0
146212494.0
145131151.0
167347856.0
125044365.0
192382609.0
121898645.0
134710934.0
198510232.0
163284634.0
141592223.0
139724447.0
111904419.0
127207075.0
177440421.0
120653479.0
142837416.0
147556010.0
199689899.0
133007020.0
114886317.0
195823277.0
126453423.0
194643643.0
130320064.0
178292417.0
186025667.0
160597703.0
161121996.0
173803216.0
163448530.0
179144403.0
126748373.0
198477527.0
139232988.0
116655837.0
153585374.0
182322917.0
177309413.0
158041837.0
171411184.0
170297074.0
154994420.0
122521336.0
143755007.0
119310081.0
126125825.0
166299393.0
187762437.0
198543112.0
190154508.0
141362956.0
140085005.0
154535697.0
185534227.0
188614422.0
109446938.0
149456666.0
100501275.0
162858781.0
176555811.0
152536867.0
122095403.0
109348657.0
157386548.0
182978359.0
168822584.0
131499832.0
197035832.0
161580857.0
175179581.0
172230466.0
145950533.0
185665350.0
149555015.0
184190792.0
119899984.0
193038160.0
154863441.0
157419344.0
110135126.0
132187994.0
162269018.0
120620892.0
177342301.0
158271331.0
167806822.0
156829544.0
170133353.0
131204969.0
149456748.0
150177645.0
183469938.0
171345779.0
194676595.0
146245494.0
130615158.0
131401596.0
175146877.0
108988286.0
134023041.0
191563650.0
157157252.0
120620933.0
176949127.0
106399623.0
160860040.0
165283720.0
188712846.0
170755984.0
138282898.0
146737045.0
188614551.0
127174551.0
189761435.0
129271709.0
191661988.0
127338408.0
171673514.0
194906029.0
169543601.0
145295282.0
177178548.0
103450551.0
167020472.0
132581305.0
104826811.0
170133440.0
150407105.0
197756866.0
179308485.0
188319690.0
147261388.0
140478413.0
141723596.0
143427538.0
191956947.0
198051800.0
155191259.0
131008477.0
145295335.0
108660713.0
193431532.0
195889138.0
198117365.0
124979195.0
146933758.0
117213186.0
182290436.0
151717894.0
126289928.0
103352331.0
195233804.0
120391696.0
131565584.0
190515219.0
106858517.0
155093018.0
173017117.0
101353502.0
156960803.0
198150180.0
177375270.0
170493990.0
167938090.0
104400940.0
191793197.0
110004270.0
114952238.0
188254256.0
159778865.0
109971508.0
172230708.0
176949302.0
113379383.0
108922937.0
178522172.0
186222663.0
110233671.0
134711369.0
183863370.0
134056010.0
153159756.0
135301200.0
155224145.0
143722578.0
127141976.0
166561880.0
163711066.0
108169308.0
125405279.0
188024928.0
125274209.0
176785503.0
111315040.0
104925286.0
167544935.0
181995625.0
139397226.0
105973869.0
179210350.0
100993137.0
135432312.0
123275385.0
177932410.0
137758847.0
140183680.0
196413575.0
114657427.0
157288598.0
158533784.0
143001754.0
169085082.0
119605404.0
123013277.0
132745371.0
152242335.0
188844197.0
143657126.0
177244328.0
188123305.0
170363048.0
142739627.0
152602793.0
125175984.0
114788534.0
111708345.0
166463673.0
172624063.0
141756608.0
115509444.0
169904325.0
192645320.0
135399626.0
112625867.0
149260491.0
123242702.0
197822671.0
184584399.0
166562001.0
159451349.0
150636758.0
166791385.0
142936281.0
117147868.0
117770461.0
155879649.0
194840802.0
157223139.0
187697380.0
113740007.0
122390760.0
142248171.0
146049260.0
165611757.0
175540462.0
149489902.0
138184939.0
171641067.0
193300716.0
183142645.0
198674678.0
161089785.0
150341882.0
111315196.0
123570432.0
151947527.0
106137864.0
122587401.0
122980616.0
102041867.0
164858124.0
103319826.0
117115155.0
104401175.0
112527640.0
131991833.0
112855322.0
152373527.0
156141847.0
113445155.0
125667620.0
153323814.0
147196205.0
106203438.0
100796718.0
199592239.0
136251697.0
157583668.0
110922037.0
173508917.0
167708982.0
162236728.0
164890940.0
156174658.0
139626819.0
139495753.0
119802189.0
163383632.0
154929489.0
165415252.0
110397787.0
164858204.0
166168925.0
190187869.0
102271326.0
199690592.0
165710172.0
151849318.0
117442919.0
113641832.0
109283689.0
193595751.0
102533489.0
134121842.0
156830068.0
138774902.0
121407863.0
121211254.0
163285368.0
188778876.0
184617341.0
137824636.0
1815670000000.0
177998213.0
178424198.0
150243718.0
135465352.0
158402955.0
145525132.0
140773772.0
167643533.0
162367887.0
152340882.0
116296089.0
127601051.0
181078429.0
119474593.0
129272226.0
170232225.0
195725730.0
195430821.0
157485475.0
136612263.0
118786474.0
196938155.0
103614893.0
181864880.0
190187952.0
174983602.0
123996595.0
195398069.0
130156987.0
196512195.0
143886792.0
199985611.0
109087184.0
146508243.0
103254483.0
182815189.0
168298967.0
190220760.0
151816664.0
184551899.0
132680158.0
125635040.0
193956322.0
123701730.0
128453090.0
160827877.0
189467111.0
182585836.0
171903469.0
150735342.0
118360562.0
191662578.0
135924212.0
188451316.0
119671286.0
151063036.0
110266880.0
181471745.0
196905474.0
102238721.0
190450180.0
146573828.0
184060424.0
171608587.0
192842254.0
190351887.0
120490521.0
182848026.0
197626411.0
194349611.0
195004972.0
104532526.0
121571888.0
150145585.0
178391602.0
116951602.0
173443637.0
146278968.0
124881466.0
151620156.0
166169149.0
108497474.0
139135556.0
114231880.0
112167498.0
152144463.0
128846416.0
160172623.0
172886610.0
177343058.0
179046997.0
171248213.0
184257111.0
144607834.0
156404316.0
186190437.0
183667309.0
199658093.0
141462128.0
173869680.0
105745011.0
135957109.0
187599478.0
163252856.0
123996795.0
153913980.0
133139072.0
103287426.0
110758537.0
107645578.0
191826570.0
172919437.0
148441742.0
115772049.0
180750994.0
135891603.0
113707668.0
116984466.0
117279377.0
196905623.0
174295704.0
114494105.0
191531667.0
189663901.0
109185693.0
185633439.0
157485725.0
176130721.0
184847015.0
186354350.0
198511283.0
118688436.0
170592948.0
124816054.0
194611894.0
106629816.0
153815732.0
113117882.0
182061755.0
159943349.0
167578301.0
140970687.0
138218183.0
175639240.0
109185742.0
113609430.0
193465048.0
108071649.0
144050914.0
159484642.0
175409893.0
102238949.0
192547558.0
160434921.0
158173929.0
150866668.0
162630380.0
135858927.0
101780213.0
197069558.0
160500473.0
160467709.0
120359679.0
120425216.0
191957767.0
167938828.0
115247885.0
157649678.0
178785041.0
178719507.0
169741075.0
143952661.0
158468886.0
122325782.0
137071386.0
106007324.0
161385245.0
160041759.0
170330916.0
143199019.0
119802667.0
126716722.0
114854706.0
168823606.0
168266551.0
177900345.0
178654013.0
158370621.0
191269696.0
122981192.0
135760713.0
107744074.0
115084106.0
189827917.0
119475026.0
108825428.0
191236950.0
156240729.0
154798938.0
157813594.0
159386458.0
180882269.0
189631325.0
172165982.0
198740831.0
193596253.0
160598878.0
176589669.0
140020584.0
187534187.0
111741804.0
107744112.0
124947313.0
158796663.0
112692089.0
148802427.0
107940731.0
132615039.0
192285568.0
119802753.0
145034117.0
185011080.0
108006281.0
164760456.0
137366412.0
131238798.0
103910291.0
142543775.0
112888736.0
196545439.0
197102498.0
174787490.0
189467554.0
122194853.0
136383394.0
162139039.0
162565030.0
152013738.0
100174769.0
186354610.0
186518450.0
119081914.0
141757370.0
121244606.0
175934400.0
172886979.0
139332548.0
154766276.0
157256643.0
123833287.0
168037321.0
136842188.0
100404174.0
131992527.0
105319382.0
118393817.0
102534107.0
143297501.0
191368157.0
157420510.0
173378528.0
184224738.0
104991714.0
160762850.0
157453285.0
126159847.0
101977066.0
122948586.0
179342320.0
144444401.0
164367346.0
136285172.0
137628661.0
190024693.0
152112119.0
115805177.0
113052666.0
127241215.0
146902019.0
100568069.0
169643015.0
123014156.0
112462862.0
122063886.0
133401616.0
119114774.0
159910945.0
189467682.0
175639590.0
131009576.0
190483497.0
147229738.0
195922988.0
198020140.0
116886574.0
115444788.0
131796020.0
135040054.0
193137719.0
108039230.0
115248191.0
190417985.0
176589890.0
139463748.0
134515786.0
111414349.0
127274063.0
129207379.0
145656916.0
158108760.0
127831131.0
198642780.0
153357405.0
159583323.0
104074338.0
177933415.0
179407976.0
115248233.0
136842346.0
115706987.0
143658087.0
164891755.0
111905902.0
163155055.0
133205104.0
126028912.0
120556665.0
115281019.0
123014271.0
168103040.0
121015429.0
194415751.0
161614990.0
101682329.0
113052828.0
151555229.0
143035552.0
164695202.0
109972643.0
166530212.0
188714148.0
153947303.0
111774892.0
146214060.0
185666734.0
172330156.0
149818541.0
162991277.0
137694387.0
153554101.0
147918007.0
189140152.0
185928892.0
170953919.0
137956549.0
149589192.0
175934665.0
137759945.0
141757644.0
184650958.0
108170449.0
192384210.0
169315539.0
197594326.0
157715672.0
129436890.0
129961180.0
174230749.0
166563039.0
111054048.0
179571939.0
127929571.0
132844773.0
199068899.0
106106087.0
169512169.0
179473645.0
182422765.0
133237999.0
164105455.0
131632371.0
177736955.0
111906045.0
116165885.0
119016703.0
119475453.0
114330882.0
154045699.0
172657924.0
165055748.0
122850568.0
141004042.0
156110095.0
173313297.0
141692178.0
158469399.0
114920730.0
188517659.0
146410778.0
137596186.0
116952347.0
127012127.0
162958626.0
106401060.0
163122470.0
117738792.0
125570345.0
117443882.0
123014441.0
165088556.0
186191151.0
191958319.0
173837618.0
124685623.0
107056440.0
151391545.0
174263609.0
135859522.0
115182916.0
149589319.0
186617160.0
141790540.0
132189516.0
120393038.0
107384143.0
157027663.0
128978257.0
156241235.0
170659156.0
142871894.0
113708377.0
166530394.0
187731291.0
152669533.0
189107552.0
112921963.0
112430448.0
119213427.0
106007926.0
197430647.0
138972535.0
165055866.0
176033149.0
192187775.0
185175425.0
195530114.0
142577028.0
125570440.0
134155657.0
197037450.0
166825367.0
101289369.0
158207385.0
166399389.0
130977183.0
164662689.0
161287586.0
128552357.0
103746986.0
114920876.0
197070254.0
191040946.0
122523062.0
193826230.0
171216312.0
157191611.0
104533436.0
129535420.0
127536576.0
181046722.0
135826883.0
125701570.0
105024970.0
191139276.0
115641808.0
176131538.0
190221786.0
165842396.0
128716255.0
164761058.0
135466467.0
179277284.0
194219492.0
165252578.0
190975464.0
134188521.0
189533674.0
102075882.0
100830697.0
167841262.0
153587183.0
189795826.0
152604146.0
162663926.0
147787255.0
182357499.0
116329979.0
120131070.0
103878143.0
115183104.0
169086462.0
140971522.0
153161220.0
194874885.0
186584583.0
118066697.0
159354378.0
156306956.0
189206028.0
156339727.0
180424210.0
181440019.0
140348948.0
144903701.0
151621142.0
116461080.0
153062939.0
121441820.0
141528609.0
175509030.0
124489254.0
117083689.0
174525996.0
124816942.0
109645359.0
199757358.0
181505585.0
184880691.0
145067572.0
139267637.0
115412533.0
177245752.0
184815160.0
108760633.0
120131132.0
177442365.0
198348350.0
137662017.0
141692482.0
170593860.0
107777606.0
173477449.0
125767242.0
122916430.0
179637840.0
107613776.0
193957458.0
134418003.0
154603088.0
117247575.0
156536408.0
197430878.0
190451295.0
141135459.0
159944292.0
189959783.0
119803497.0
120098412.0
147525229.0
136810093.0
153914988.0
179703411.0
114003575.0
139136631.0
154275447.0
197824122.0
134778491.0
163286648.0
140381824.0
187960961.0
163253890.0
129371779.0
111906437.0
172789381.0
128290439.0
199265929.0
108367503.0
180850320.0
166956687.0
106073747.0
155979411.0
151948950.0
125505176.0
112332442.0
111513242.0
170069659.0
182750877.0
114626210.0
146673315.0
107613858.0
172363427.0
104664749.0
168922805.0
107286201.0
143527611.0
130485947.0
132124354.0
126226115.0
175476421.0
163516101.0
102829772.0
193466064.0
134418133.0
187731674.0
142544604.0
174657245.0
142544606.0
121147102.0
179080928.0
115248865.0
195432158.0
112594661.0
111316712.0
197267177.0
199102185.0
128356076.0
190713582.0
175017717.0
182849270.0
144117495.0
102174456.0
148737789.0
136777470.0
142380798.0
136285951.0
163155711.0
128519938.0
144772867.0
120753926.0
159452938.0
158928651.0
188026636.0
162828054.0
151719710.0
188649246.0
166399776.0
162926367.0
185208611.0
135761700.0
130879269.0
109317928.0
121311018.0
109874987.0
138383148.0
148737838.0
103223086.0
184684336.0
116166450.0
155062069.0
166596406.0
167481147.0
127078203.0
164925247.0
149753665.0
199626562.0
183701317.0
126226247.0
128421704.0
134123338.0
138415947.0
175083340.0
101617482.0
128290636.0
132353874.0
187567961.0
100306778.0
149393242.0
119902042.0
176885602.0
113446754.0
138219364.0
189140837.0
186945382.0
178524007.0
139202407.0
193498985.0
118230891.0
171577198.0
141430639.0
159453040.0
140152689.0
139890546.0
143757180.0
135532419.0
191926148.0
109744008.0
163090313.0
148705164.0
114331536.0
123932563.0
115543956.0
196415381.0
129601430.0
198545304.0
122032026.0
176459680.0
185831328.0
144084896.0
156340131.0
142053284.0
135204773.0
177311654.0
142184358.0
135630758.0
158273449.0
174624683.0
108695468.0
136679340.0
147328942.0
116428719.0
166825903.0
113217457.0
132190132.0
170758071.0
137400250.0
149131195.0
135499708.0
117116860.0
150474687.0
177999809.0
180948932.0
178360265.0
181342156.0
142020558.0
147492819.0
112103380.0
138186707.0
198709203.0
140644315.0
138088414.0
192679903.0
185143265.0
117510113.0
199593953.0
180457454.0
154439663.0
138743793.0
171577333.0
170037240.0
183144441.0
120885241.0
114855932.0
175837184.0
154898432.0
161812480.0
168431622.0
178950151.0
113840138.0
155848714.0
169873421.0
128716813.0
133664787.0
137334808.0
153751579.0
112005148.0
101290014.0
121704478.0
185241637.0
159322151.0
121966632.0
117084200.0
160469032.0
176459821.0
187732014.0
149131310.0
100110384.0
110923833.0
120754236.0
136777795.0
184553539.0
130355267.0
182587460.0
193171529.0
171446346.0
121311314.0
176984146.0
134844499.0
105615446.0
197627993.0
112463962.0
136548446.0
143855712.0
159551589.0
131666022.0
192057451.0
131469420.0
104337517.0
108204140.0
157487213.0
166072432.0
121213042.0
142446708.0
141791349.0
149950580.0
163287159.0
126029944.0
191303800.0
114659452.0
154046589.0
117772414.0
153456766.0
120164480.0
153620609.0
172920963.0
149721222.0
113184906.0
109908107.0
194547853.0
132059278.0
120721556.0
179212438.0
122327190.0
123965592.0
124293274.0
167776415.0
127045791.0
130846881.0
178491555.0
166727843.0
133697702.0
143560874.0
169840813.0
174133421.0
193466542.0
152408240.0
177475765.0
143102136.0
108957881.0
156405944.0
151851196.0
151064766.0
177672384.0
137793729.0
166629570.0
155750597.0
170397895.0
195793101.0
168726737.0
118853842.0
198578389.0
193728725.0
114102489.0
111448283.0
171675868.0
157007203.0
131338471.0
104501482.0
177311983.0
161124592.0
130289906.0
189108468.0
112988406.0
117805306.0
189599995.0
147689723.0
142119166.0
141070590.0
192385282.0
152342787.0
125407494.0
143102215.0
106598662.0
171151624.0
111513875.0
147820820.0
134189337.0
192778522.0
123638048.0
195203362.0
191533346.0
132878632.0
160338219.0
196481328.0
121770289.0
124522806.0
172822839.0
1802113339.0
187928892.0
195432765.0
185831743.0
113643841.0
121934146.0
140972358.0
182653256.0
133992777.0
103092554.0
196350285.0
132518222.0
180064592.0
134910288.0
175346002.0
174559573.0
193368407.0
130027864.0
174625116.0
197890400.0
178819426.0
137728356.0
194187623.0
157815143.0
164630888.0
158372207.0
110825844.0
127078773.0
178131317.0
110367095.0
197923192.0
185897335.0
140415350.0
123375993.0
107417972.0
107090301.0
160305537.0
102994306.0
145953156.0
161747333.0
151720326.0
161321353.0
152441229.0
145396115.0
133927319.0
131961242.0
148574619.0
121344412.0
132026780.0
183800223.0
129634720.0
181703074.0
145396130.0
104042916.0
118886826.0
158142890.0
170594733.0
179048879.0
161878447.0
189567413.0
185602487.0
183439801.0
169054650.0
183767488.0
115610049.0
111808965.0
115249608.0
182915529.0
129176009.0
153686474.0
154440149.0
195989977.0
139891163.0
147100129.0
180195810.0
119706082.0
139235812.0
101421541.0
133272048.0
179278321.0
126423538.0
135205363.0
108761589.0
143233526.0
143561212.0
121639429.0
148017671.0
175477256.0
131863049.0
191435273.0
187699726.0
112693775.0
114528784.0
195924495.0
111350290.0
124523027.0
130617876.0
127734293.0
137662998.0
179540506.0
148574746.0
192418332.0
115544610.0
145003044.0
144249380.0
197333541.0
192516648.0
155062825.0
100569642.0
197792309.0
143888951.0
110858808.0
150082105.0
156930620.0
146608701.0
138285630.0
112955968.0
125014593.0
104993348.0
129765956.0
124752455.0
173085256.0
153457223.0
157225547.0
191173205.0
145756759.0
188125784.0
138646104.0
112890459.0
180621916.0
153555549.0
195629662.0
140448354.0
198677095.0
141857384.0
125014633.0
197530219.0
146182764.0
164270701.0
131076718.0
175444591.0
176296560.0
103682671.0
184193651.0
196776563.0
120263292.0
134124157.0
103846527.0
178197122.0
184357506.0
126227076.0
151163526.0
104698503.0
126915209.0
135959178.0
133501581.0
133370511.0
147919505.0
103420563.0
113906324.0
180556437.0
122851990.0
173773461.0
104207000.0
160895641.0
112202396.0
198873757.0
115806878.0
181408415.0
160535202.0
154210982.0
192746151.0
140251817.0
199955114.0
148935341.0
166400685.0
175739570.0
199627443.0
159224498.0
120197815.0
116134583.0
198382267.0
187273916.0
103125698.0
113676999.0
112300743.0
169054922.0
193893066.0
124162765.0
159060685.0
130257615.0
191533782.0
187601622.0
120263387.0
133436127.0
148050658.0
120623842.0
153686755.0
169186023.0
136188650.0
176067308.0
125014765.0
150213356.0
180392701.0
181605119.0
176427775.0
156570368.0
184259336.0
147165960.0
135664392.0
107877134.0
105550609.0
152670993.0
115905299.0
165876499.0
124556053.0
138941206.0
100602646.0
169448216.0
124392216.0
154014492.0
107025182.0
165745446.0
103289640.0
134779690.0
155947818.0
115544877.0
139727663.0
144216883.0
170300213.0
113054518.0
105354043.0
122491710.0
113840960.0
117314369.0
127374146.0
187798342.0
145003337.0
106009418.0
187274058.0
109843277.0
166302541.0
158929747.0
134419285.0
170136408.0
133075801.0
171381594.0
126915418.0
141169503.0
160142175.0
131863394.0
173216611.0
103256932.0
150901605.0
127505254.0
110793575.0
102437738.0
179671915.0
184161131.0
100897644.0
170791789.0
140546931.0
165483386.0
180392827.0
174363521.0
195924876.0
137565072.0
142021521.0
103945106.0
179442578.0
117642132.0
173380496.0
131339152.0
108958615.0
173413271.0
152408977.0
139760538.0
170890139.0
161387426.0
190256035.0
100438948.0
134517675.0
173544364.0
120460205.0
118920109.0
138941358.0
124162988.0
194581426.0
148476851.0
136090553.0
189928383.0
136975297.0
181965762.0
179508167.0
169907146.0
100832204.0
126686156.0
137302992.0
198415313.0
193991634.0
180130771.0
171938775.0
144806872.0
154440667.0
173178873.0
188519391.0
151983071.0
142349280.0
171906015.0
125670374.0
136287209.0
147133419.0
129995761.0
126817270.0
146838522.0
118723580.0
194581502.0
166302719.0
146281476.0
198087695.0
134124560.0
111580184.0
101192729.0
192877594.0
156767259.0
193467422.0
168563743.0
141628457.0
186094634.0
171447338.0
111023148.0
